perf,type,difficulty,sessionID_x,userID
,DO,2,10,1000
0.0,DO,3,10,1000
100.0,SO,1,10,1000
,SO,2,10,1000
,SO,3,10,1000
95.0,NO,1,11,1000
60.0,NO,2,11,1000
60.0,NO,3,11,1000
100.0,DO,1,11,1000
,DO,2,11,1000
100.0,DO,3,11,1000
100.0,SO,1,11,1000
100.0,SO,2,11,1000
,SO,3,11,1000
95.0,NO,1,12,1000
65.0,NO,2,12,1000
55.0,NO,3,12,1000
,DO,1,12,1000
50.0,DO,2,12,1000
,DO,3,12,1000
100.0,SO,1,12,1000
,SO,2,12,1000
0.0,SO,3,12,1000
100.0,NO,1,13,1000
40.0,NO,2,13,1000
60.0,NO,3,13,1000
100.0,DO,1,13,1000
100.0,DO,2,13,1000
50.0,DO,3,13,1000
,SO,1,13,1000
,SO,2,13,1000
,SO,3,13,1000
90.0,NO,1,14,1000
35.0,NO,2,14,1000
70.0,NO,3,14,1000
100.0,DO,1,14,1000
,DO,2,14,1000
,DO,3,14,1000
100.0,SO,1,14,1000
100.0,SO,2,14,1000
,SO,3,14,1000
90.0,NO,1,15,1000
60.0,NO,2,15,1000
45.0,NO,3,15,1000
100.0,DO,1,15,1000
100.0,DO,2,15,1000
,DO,3,15,1000
,SO,1,15,1000
,SO,2,15,1000
,SO,3,15,1000
85.0,NO,1,16,1000
85.0,NO,2,16,1000
50.0,NO,3,16,1000
100.0,DO,1,16,1000
100.0,DO,2,16,1000
,DO,3,16,1000
100.0,SO,1,16,1000
,SO,2,16,1000
,SO,3,16,1000
80.0,NO,1,17,1000
25.0,NO,2,17,1000
35.0,NO,3,17,1000
100.0,DO,1,17,1000
0.0,DO,2,17,1000
,DO,3,17,1000
100.0,SO,1,17,1000
0.0,SO,2,17,1000
,SO,3,17,1000
95.0,NO,1,18,1000
95.0,NO,2,18,1000
50.0,NO,3,18,1000
100.0,DO,1,18,1000
,DO,2,18,1000
,DO,3,18,1000
,SO,1,18,1000
100.0,SO,2,18,1000
,SO,3,18,1000
95.0,NO,1,19,1000
55.0,NO,2,19,1000
65.0,NO,3,19,1000
100.0,DO,1,19,1000
100.0,DO,2,19,1000
,DO,3,19,1000
,SO,1,19,1000
,SO,2,19,1000
,SO,3,19,1000
90.0,NO,1,20,1000
90.0,NO,2,20,1000
40.0,NO,3,20,1000
85.71428571428571,DO,1,20,1000
100.0,DO,2,20,1000
0.0,DO,3,20,1000
100.0,SO,1,20,1000
100.0,SO,2,20,1000
,SO,3,20,1000
65.0,NO,1,1,1001
45.0,NO,2,1,1001
40.0,NO,3,1,1001
61.111111111111114,DO,1,1,1001
68.75,DO,2,1,1001
33.333333333333336,DO,3,1,1001
36.36363636363637,SO,1,1,1001
70.58823529411765,SO,2,1,1001
26.666666666666668,SO,3,1,1001
90.0,NO,1,2,1001
25.0,NO,2,2,1001
60.0,NO,3,2,1001
88.88888888888889,DO,1,2,1001
38.888888888888886,DO,2,2,1001
66.66666666666667,DO,3,2,1001
88.88888888888889,SO,1,2,1001
47.05882352941177,SO,2,2,1001
71.42857142857143,SO,3,2,1001
95.0,NO,1,3,1001
85.0,NO,2,3,1001
55.0,NO,3,3,1001
95.0,DO,1,3,1001
100.0,DO,2,3,1001
25.0,DO,3,3,1001
100.0,SO,1,3,1001
83.33333333333333,SO,2,3,1001
60.0,SO,3,3,1001
80.0,NO,1,4,1001
60.0,NO,2,4,1001
55.0,NO,3,4,1001
87.5,DO,1,4,1001
53.84615384615385,DO,2,4,1001
60.0,DO,3,4,1001
92.85714285714286,SO,1,4,1001
73.33333333333333,SO,2,4,1001
40.0,SO,3,4,1001
65.0,NO,1,5,1001
40.0,NO,2,5,1001
35.0,NO,3,5,1001
87.5,DO,1,5,1001
37.5,DO,2,5,1001
45.45454545454545,DO,3,5,1001
93.33333333333333,SO,1,5,1001
46.666666666666664,SO,2,5,1001
58.333333333333336,SO,3,5,1001
80.0,NO,1,6,1001
50.0,NO,2,6,1001
45.0,NO,3,6,1001
88.23529411764706,DO,1,6,1001
66.66666666666667,DO,2,6,1001
50.0,DO,3,6,1001
92.85714285714286,SO,1,6,1001
41.666666666666664,SO,2,6,1001
22.22222222222222,SO,3,6,1001
70.0,NO,1,7,1001
50.0,NO,2,7,1001
40.0,NO,3,7,1001
90.9090909090909,DO,1,7,1001
63.63636363636363,DO,2,7,1001
22.22222222222222,DO,3,7,1001
92.85714285714286,SO,1,7,1001
73.33333333333333,SO,2,7,1001
75.0,SO,3,7,1001
65.0,NO,1,8,1001
40.0,NO,2,8,1001
55.0,NO,3,8,1001
78.57142857142857,DO,1,8,1001
36.36363636363637,DO,2,8,1001
38.46153846153846,DO,3,8,1001
100.0,SO,1,8,1001
66.66666666666667,SO,2,8,1001
14.285714285714286,SO,3,8,1001
90.0,NO,1,9,1001
55.0,NO,2,9,1001
65.0,NO,3,9,1001
100.0,DO,1,9,1001
25.0,DO,2,9,1001
22.22222222222222,DO,3,9,1001
92.85714285714286,SO,1,9,1001
50.0,SO,2,9,1001
66.66666666666667,SO,3,9,1001
95.0,NO,1,10,1001
95.0,NO,2,10,1001
60.0,NO,3,10,1001
100.0,DO,1,10,1001
92.3076923076923,DO,2,10,1001
36.36363636363637,DO,3,10,1001
100.0,SO,1,10,1001
90.9090909090909,SO,2,10,1001
33.333333333333336,SO,3,10,1001
70.0,NO,1,11,1001
50.0,NO,2,11,1001
70.0,NO,3,11,1001
93.33333333333333,DO,1,11,1001
50.0,DO,2,11,1001
27.272727272727273,DO,3,11,1001
100.0,SO,1,11,1001
25.0,SO,2,11,1001
62.5,SO,3,11,1001
80.0,NO,1,12,1001
40.0,NO,2,12,1001
35.0,NO,3,12,1001
92.3076923076923,DO,1,12,1001
57.142857142857146,DO,2,12,1001
38.46153846153846,DO,3,12,1001
88.23529411764706,SO,1,12,1001
44.44444444444444,SO,2,12,1001
62.5,SO,3,12,1001
100.0,NO,1,13,1001
80.0,NO,2,13,1001
40.0,NO,3,13,1001
100.0,DO,1,13,1001
100.0,DO,2,13,1001
33.333333333333336,DO,3,13,1001
100.0,SO,1,13,1001
100.0,SO,2,13,1001
50.0,SO,3,13,1001
75.0,NO,1,14,1001
65.0,NO,2,14,1001
50.0,NO,3,14,1001
100.0,DO,1,14,1001
100.0,DO,2,14,1001
42.857142857142854,DO,3,14,1001
93.33333333333333,SO,1,14,1001
100.0,SO,2,14,1001
33.333333333333336,SO,3,14,1001
85.0,NO,1,15,1001
90.0,NO,2,15,1001
50.0,NO,3,15,1001
100.0,DO,1,15,1001
100.0,DO,2,15,1001
41.666666666666664,DO,3,15,1001
100.0,SO,1,15,1001
91.66666666666667,SO,2,15,1001
37.5,SO,3,15,1001
85.0,NO,1,16,1001
75.0,NO,2,16,1001
40.0,NO,3,16,1001
100.0,DO,1,16,1001
92.85714285714286,DO,2,16,1001
42.857142857142854,DO,3,16,1001
93.75,SO,1,16,1001
90.9090909090909,SO,2,16,1001
50.0,SO,3,16,1001
85.0,NO,1,17,1001
75.0,NO,2,17,1001
45.0,NO,3,17,1001
94.73684210526316,DO,1,17,1001
100.0,DO,2,17,1001
18.181818181818183,DO,3,17,1001
93.75,SO,1,17,1001
100.0,SO,2,17,1001
50.0,SO,3,17,1001
95.0,NO,1,18,1001
85.0,NO,2,18,1001
45.0,NO,3,18,1001
94.11764705882354,DO,1,18,1001
75.0,DO,2,18,1001
40.0,DO,3,18,1001
100.0,SO,1,18,1001
100.0,SO,2,18,1001
33.333333333333336,SO,3,18,1001
78.94736842105263,NO,1,19,1001
35.0,NO,2,19,1001
35.0,NO,3,19,1001
100.0,DO,1,19,1001
35.714285714285715,DO,2,19,1001
18.181818181818183,DO,3,19,1001
90.9090909090909,SO,1,19,1001
55.55555555555556,SO,2,19,1001
20.0,SO,3,19,1001
75.0,NO,1,20,1001
70.0,NO,2,20,1001
75.0,NO,3,20,1001
94.44444444444444,DO,1,20,1001
91.66666666666667,DO,2,20,1001
42.857142857142854,DO,3,20,1001
93.75,SO,1,20,1001
88.88888888888889,SO,2,20,1001
25.0,SO,3,20,1001
85.0,NO,1,1,1002
90.0,NO,2,1,1002
60.0,NO,3,1,1002
93.75,DO,1,1,1002
87.5,DO,2,1,1002
63.63636363636363,DO,3,1,1002
100.0,SO,1,1,1002
100.0,SO,2,1,1002
66.66666666666667,SO,3,1,1002
85.0,NO,1,2,1002
70.0,NO,2,2,1002
60.0,NO,3,2,1002
94.73684210526316,DO,1,2,1002
93.75,DO,2,2,1002
28.571428571428573,DO,3,2,1002
94.11764705882354,SO,1,2,1002
83.33333333333333,SO,2,2,1002
50.0,SO,3,2,1002
85.0,NO,1,3,1002
85.0,NO,2,3,1002
55.0,NO,3,3,1002
100.0,DO,1,3,1002
88.23529411764706,DO,2,3,1002
33.333333333333336,DO,3,3,1002
100.0,SO,1,3,1002
100.0,SO,2,3,1002
50.0,SO,3,3,1002
75.0,NO,1,4,1002
60.0,NO,2,4,1002
45.0,NO,3,4,1002
88.88888888888889,DO,1,4,1002
26.666666666666668,DO,2,4,1002
28.571428571428573,DO,3,4,1002
94.44444444444444,SO,1,4,1002
57.142857142857146,SO,2,4,1002
55.55555555555556,SO,3,4,1002
95.0,NO,1,5,1002
55.0,NO,2,5,1002
55.0,NO,3,5,1002
89.47368421052632,DO,1,5,1002
33.333333333333336,DO,2,5,1002
37.5,DO,3,5,1002
100.0,SO,1,5,1002
46.666666666666664,SO,2,5,1002
75.0,SO,3,5,1002
80.0,NO,1,6,1002
45.0,NO,2,6,1002
50.0,NO,3,6,1002
100.0,DO,1,6,1002
25.0,DO,2,6,1002
55.55555555555556,DO,3,6,1002
94.11764705882354,SO,1,6,1002
36.36363636363637,SO,2,6,1002
33.333333333333336,SO,3,6,1002
95.0,NO,1,7,1002
95.0,NO,2,7,1002
55.0,NO,3,7,1002
100.0,DO,1,7,1002
100.0,DO,2,7,1002
38.46153846153846,DO,3,7,1002
100.0,SO,1,7,1002
100.0,SO,2,7,1002
0.0,SO,3,7,1002
95.0,NO,1,8,1002
95.0,NO,2,8,1002
25.0,NO,3,8,1002
100.0,DO,1,8,1002
93.33333333333333,DO,2,8,1002
44.44444444444444,DO,3,8,1002
100.0,SO,1,8,1002
76.92307692307692,SO,2,8,1002
57.142857142857146,SO,3,8,1002
85.0,NO,1,9,1002
70.0,NO,2,9,1002
35.0,NO,3,9,1002
100.0,DO,1,9,1002
76.47058823529412,DO,2,9,1002
53.333333333333336,DO,3,9,1002
93.75,SO,1,9,1002
78.57142857142857,SO,2,9,1002
37.5,SO,3,9,1002
95.0,NO,1,10,1002
45.0,NO,2,10,1002
60.0,NO,3,10,1002
100.0,DO,1,10,1002
50.0,DO,2,10,1002
62.5,DO,3,10,1002
100.0,SO,1,10,1002
25.0,SO,2,10,1002
100.0,SO,3,10,1002
95.0,NO,1,11,1002
45.0,NO,2,11,1002
45.0,NO,3,11,1002
100.0,DO,1,11,1002
50.0,DO,2,11,1002
20.0,DO,3,11,1002
92.85714285714286,SO,1,11,1002
50.0,SO,2,11,1002
50.0,SO,3,11,1002
75.0,NO,1,12,1002
50.0,NO,2,12,1002
65.0,NO,3,12,1002
100.0,DO,1,12,1002
35.714285714285715,DO,2,12,1002
50.0,DO,3,12,1002
94.11764705882354,SO,1,12,1002
41.666666666666664,SO,2,12,1002
50.0,SO,3,12,1002
95.0,NO,1,13,1002
65.0,NO,2,13,1002
30.0,NO,3,13,1002
100.0,DO,1,13,1002
62.5,DO,2,13,1002
37.5,DO,3,13,1002
100.0,SO,1,13,1002
68.42105263157895,SO,2,13,1002
33.333333333333336,SO,3,13,1002
100.0,NO,1,14,1002
95.0,NO,2,14,1002
55.0,NO,3,14,1002
100.0,DO,1,14,1002
94.73684210526316,DO,2,14,1002
60.0,DO,3,14,1002
100.0,SO,1,14,1002
100.0,SO,2,14,1002
66.66666666666667,SO,3,14,1002
95.0,NO,1,15,1002
90.0,NO,2,15,1002
30.0,NO,3,15,1002
100.0,DO,1,15,1002
100.0,DO,2,15,1002
33.333333333333336,DO,3,15,1002
88.88888888888889,SO,1,15,1002
85.71428571428571,SO,2,15,1002
57.142857142857146,SO,3,15,1002
100.0,NO,1,16,1002
100.0,NO,2,16,1002
45.0,NO,3,16,1002
100.0,DO,1,16,1002
81.25,DO,2,16,1002
55.55555555555556,DO,3,16,1002
100.0,SO,1,16,1002
92.85714285714286,SO,2,16,1002
37.5,SO,3,16,1002
100.0,NO,1,17,1002
75.0,NO,2,17,1002
20.0,NO,3,17,1002
84.21052631578948,DO,1,17,1002
100.0,DO,2,17,1002
66.66666666666667,DO,3,17,1002
100.0,SO,1,17,1002
76.92307692307692,SO,2,17,1002
40.0,SO,3,17,1002
85.0,NO,1,18,1002
85.0,NO,2,18,1002
40.0,NO,3,18,1002
100.0,DO,1,18,1002
100.0,DO,2,18,1002
36.36363636363637,DO,3,18,1002
87.5,SO,1,18,1002
90.0,SO,2,18,1002
50.0,SO,3,18,1002
100.0,NO,1,19,1002
35.0,NO,2,19,1002
70.0,NO,3,19,1002
100.0,DO,1,19,1002
31.25,DO,2,19,1002
61.53846153846154,DO,3,19,1002
100.0,SO,1,19,1002
58.333333333333336,SO,2,19,1002
61.53846153846154,SO,3,19,1002
95.0,NO,1,20,1002
70.0,NO,2,20,1002
65.0,NO,3,20,1002
100.0,DO,1,20,1002
60.0,DO,2,20,1002
62.5,DO,3,20,1002
100.0,SO,1,20,1002
57.142857142857146,SO,2,20,1002
71.42857142857143,SO,3,20,1002
95.0,NO,1,1,1003
90.0,NO,2,1,1003
65.0,NO,3,1,1003
100.0,DO,1,1,1003
100.0,DO,2,1,1003
72.72727272727273,DO,3,1,1003
100.0,SO,1,1,1003
100.0,SO,2,1,1003
100.0,SO,3,1,1003
90.0,NO,1,2,1003
50.0,NO,2,2,1003
55.0,NO,3,2,1003
100.0,DO,1,2,1003
60.0,DO,2,2,1003
50.0,DO,3,2,1003
91.66666666666667,SO,1,2,1003
57.142857142857146,SO,2,2,1003
75.0,SO,3,2,1003
60.0,NO,1,3,1003
45.0,NO,2,3,1003
35.0,NO,3,3,1003
100.0,DO,1,3,1003
60.0,DO,2,3,1003
36.36363636363637,DO,3,3,1003
93.75,SO,1,3,1003
38.888888888888886,SO,2,3,1003
37.5,SO,3,3,1003
75.0,NO,1,4,1003
30.0,NO,2,4,1003
45.0,NO,3,4,1003
76.92307692307692,DO,1,4,1003
60.0,DO,2,4,1003
53.84615384615385,DO,3,4,1003
100.0,SO,1,4,1003
66.66666666666667,SO,2,4,1003
45.45454545454545,SO,3,4,1003
100.0,NO,1,5,1003
70.0,NO,2,5,1003
65.0,NO,3,5,1003
94.44444444444444,DO,1,5,1003
57.142857142857146,DO,2,5,1003
76.92307692307692,DO,3,5,1003
94.44444444444444,SO,1,5,1003
45.45454545454545,SO,2,5,1003
45.45454545454545,SO,3,5,1003
90.0,NO,1,6,1003
45.0,NO,2,6,1003
65.0,NO,3,6,1003
89.47368421052632,DO,1,6,1003
25.0,DO,2,6,1003
50.0,DO,3,6,1003
100.0,SO,1,6,1003
63.63636363636363,SO,2,6,1003
33.333333333333336,SO,3,6,1003
75.0,NO,1,7,1003
50.0,NO,2,7,1003
47.36842105263158,NO,3,7,1003
82.3529411764706,DO,1,7,1003
60.0,DO,2,7,1003
23.076923076923077,DO,3,7,1003
100.0,SO,1,7,1003
0.0,SO,2,7,1003
33.333333333333336,SO,3,7,1003
95.0,NO,1,8,1003
50.0,NO,2,8,1003
55.0,NO,3,8,1003
82.3529411764706,DO,1,8,1003
63.63636363636363,DO,2,8,1003
58.333333333333336,DO,3,8,1003
94.44444444444444,SO,1,8,1003
33.333333333333336,SO,2,8,1003
58.333333333333336,SO,3,8,1003
100.0,NO,1,9,1003
55.0,NO,2,9,1003
70.0,NO,3,9,1003
90.0,DO,1,9,1003
36.36363636363637,DO,2,9,1003
75.0,DO,3,9,1003
93.75,SO,1,9,1003
50.0,SO,2,9,1003
45.45454545454545,SO,3,9,1003
90.0,NO,1,10,1003
40.0,NO,2,10,1003
50.0,NO,3,10,1003
88.23529411764706,DO,1,10,1003
44.44444444444444,DO,2,10,1003
66.66666666666667,DO,3,10,1003
100.0,SO,1,10,1003
37.5,SO,2,10,1003
55.55555555555556,SO,3,10,1003
90.0,NO,1,11,1003
35.0,NO,2,11,1003
60.0,NO,3,11,1003
93.33333333333333,DO,1,11,1003
55.55555555555556,DO,2,11,1003
42.857142857142854,DO,3,11,1003
94.11764705882354,SO,1,11,1003
50.0,SO,2,11,1003
50.0,SO,3,11,1003
100.0,NO,1,12,1003
35.0,NO,2,12,1003
65.0,NO,3,12,1003
94.11764705882354,DO,1,12,1003
66.66666666666667,DO,2,12,1003
63.63636363636363,DO,3,12,1003
94.11764705882354,SO,1,12,1003
62.5,SO,2,12,1003
66.66666666666667,SO,3,12,1003
100.0,NO,1,13,1003
65.0,NO,2,13,1003
50.0,NO,3,13,1003
94.44444444444444,DO,1,13,1003
75.0,DO,2,13,1003
42.857142857142854,DO,3,13,1003
100.0,SO,1,13,1003
71.42857142857143,SO,2,13,1003
72.72727272727273,SO,3,13,1003
95.0,NO,1,14,1003
70.0,NO,2,14,1003
80.0,NO,3,14,1003
94.73684210526316,DO,1,14,1003
42.857142857142854,DO,2,14,1003
75.0,DO,3,14,1003
100.0,SO,1,14,1003
60.0,SO,2,14,1003
92.3076923076923,SO,3,14,1003
100.0,NO,1,15,1003
90.0,NO,2,15,1003
55.0,NO,3,15,1003
100.0,DO,1,15,1003
93.75,DO,2,15,1003
83.33333333333333,DO,3,15,1003
100.0,SO,1,15,1003
94.11764705882354,SO,2,15,1003
83.33333333333333,SO,3,15,1003
100.0,NO,1,16,1003
90.0,NO,2,16,1003
60.0,NO,3,16,1003
100.0,DO,1,16,1003
100.0,DO,2,16,1003
71.42857142857143,DO,3,16,1003
100.0,SO,1,16,1003
100.0,SO,2,16,1003
71.42857142857143,SO,3,16,1003
95.0,NO,1,17,1003
100.0,NO,2,17,1003
25.0,NO,3,17,1003
100.0,DO,1,17,1003
100.0,DO,2,17,1003
58.333333333333336,DO,3,17,1003
100.0,SO,1,17,1003
94.11764705882354,SO,2,17,1003
33.333333333333336,SO,3,17,1003
90.0,NO,1,18,1003
95.0,NO,2,18,1003
50.0,NO,3,18,1003
100.0,DO,1,18,1003
89.47368421052632,DO,2,18,1003
58.333333333333336,DO,3,18,1003
100.0,SO,1,18,1003
100.0,SO,2,18,1003
16.666666666666668,SO,3,18,1003
100.0,NO,1,19,1003
55.0,NO,2,19,1003
55.0,NO,3,19,1003
94.11764705882354,DO,1,19,1003
41.666666666666664,DO,2,19,1003
75.0,DO,3,19,1003
100.0,SO,1,19,1003
30.0,SO,2,19,1003
80.0,SO,3,19,1003
100.0,NO,1,20,1003
95.0,NO,2,20,1003
70.0,NO,3,20,1003
100.0,DO,1,20,1003
94.11764705882354,DO,2,20,1003
72.72727272727273,DO,3,20,1003
100.0,SO,1,20,1003
90.9090909090909,SO,2,20,1003
50.0,SO,3,20,1003
75.0,NO,1,1,1005
90.0,NO,2,1,1005
90.0,NO,3,1,1005
94.73684210526316,DO,1,1,1005
54.54545454545455,DO,2,1,1005
81.81818181818181,DO,3,1,1005
86.66666666666667,SO,1,1,1005
54.54545454545455,SO,2,1,1005
100.0,SO,3,1,1005
85.0,NO,1,2,1005
45.0,NO,2,2,1005
80.0,NO,3,2,1005
100.0,DO,1,2,1005
42.857142857142854,DO,2,2,1005
81.25,DO,3,2,1005
100.0,SO,1,2,1005
42.857142857142854,SO,2,2,1005
100.0,SO,3,2,1005
80.0,NO,1,3,1005
40.0,NO,2,3,1005
35.0,NO,3,3,1005
100.0,DO,1,3,1005
56.25,DO,2,3,1005
42.857142857142854,DO,3,3,1005
100.0,SO,1,3,1005
61.53846153846154,SO,2,3,1005
44.44444444444444,SO,3,3,1005
85.0,NO,1,4,1005
70.0,NO,2,4,1005
50.0,NO,3,4,1005
100.0,DO,1,4,1005
44.44444444444444,DO,2,4,1005
54.54545454545455,DO,3,4,1005
73.33333333333333,SO,1,4,1005
80.0,SO,2,4,1005
20.0,SO,3,4,1005
90.0,NO,1,5,1005
60.0,NO,2,5,1005
80.0,NO,3,5,1005
70.58823529411765,DO,1,5,1005
31.57894736842105,DO,2,5,1005
55.0,DO,3,5,1005
80.0,SO,1,5,1005
58.333333333333336,SO,2,5,1005
83.33333333333333,SO,3,5,1005
100.0,NO,1,6,1005
75.0,NO,2,6,1005
50.0,NO,3,6,1005
100.0,DO,1,6,1005
89.47368421052632,DO,2,6,1005
57.142857142857146,DO,3,6,1005
100.0,SO,1,6,1005
93.33333333333333,SO,2,6,1005
64.28571428571429,SO,3,6,1005
85.0,NO,1,7,1005
60.0,NO,2,7,1005
55.0,NO,3,7,1005
100.0,DO,1,7,1005
55.55555555555556,DO,2,7,1005
12.5,DO,3,7,1005
100.0,SO,1,7,1005
44.44444444444444,SO,2,7,1005
50.0,SO,3,7,1005
75.0,NO,1,8,1005
40.0,NO,2,8,1005
60.0,NO,3,8,1005
100.0,DO,1,8,1005
53.333333333333336,DO,2,8,1005
31.25,DO,3,8,1005
76.47058823529412,SO,1,8,1005
50.0,SO,2,8,1005
43.75,SO,3,8,1005
95.0,NO,1,9,1005
45.0,NO,2,9,1005
60.0,NO,3,9,1005
100.0,DO,1,9,1005
53.84615384615385,DO,2,9,1005
64.28571428571429,DO,3,9,1005
87.5,SO,1,9,1005
66.66666666666667,SO,2,9,1005
50.0,SO,3,9,1005
75.0,NO,1,10,1005
45.0,NO,2,10,1005
50.0,NO,3,10,1005
84.21052631578948,DO,1,10,1005
53.84615384615385,DO,2,10,1005
62.5,DO,3,10,1005
100.0,SO,1,10,1005
41.666666666666664,SO,2,10,1005
38.46153846153846,SO,3,10,1005
95.0,NO,1,11,1005
45.0,NO,2,11,1005
60.0,NO,3,11,1005
100.0,DO,1,11,1005
33.333333333333336,DO,2,11,1005
35.294117647058826,DO,3,11,1005
94.11764705882354,SO,1,11,1005
61.53846153846154,SO,2,11,1005
30.0,SO,3,11,1005
100.0,NO,1,12,1005
75.0,NO,2,12,1005
85.0,NO,3,12,1005
100.0,DO,1,12,1005
56.25,DO,2,12,1005
70.58823529411765,DO,3,12,1005
100.0,SO,1,12,1005
85.71428571428571,SO,2,12,1005
83.33333333333333,SO,3,12,1005
100.0,NO,1,13,1005
45.0,NO,2,13,1005
65.0,NO,3,13,1005
100.0,DO,1,13,1005
63.63636363636363,DO,2,13,1005
50.0,DO,3,13,1005
100.0,SO,1,13,1005
23.076923076923077,SO,2,13,1005
30.0,SO,3,13,1005
95.0,NO,1,14,1005
90.0,NO,2,14,1005
45.0,NO,3,14,1005
94.73684210526316,DO,1,14,1005
100.0,DO,2,14,1005
58.333333333333336,DO,3,14,1005
100.0,SO,1,14,1005
66.66666666666667,SO,2,14,1005
66.66666666666667,SO,3,14,1005
100.0,NO,1,15,1005
75.0,NO,2,15,1005
35.0,NO,3,15,1005
100.0,DO,1,15,1005
100.0,DO,2,15,1005
50.0,DO,3,15,1005
100.0,SO,1,15,1005
81.81818181818181,SO,2,15,1005
33.333333333333336,SO,3,15,1005
90.0,NO,1,16,1005
85.0,NO,2,16,1005
35.0,NO,3,16,1005
94.73684210526316,DO,1,16,1005
83.33333333333333,DO,2,16,1005
53.333333333333336,DO,3,16,1005
100.0,SO,1,16,1005
88.88888888888889,SO,2,16,1005
33.333333333333336,SO,3,16,1005
100.0,NO,1,17,1005
75.0,NO,2,17,1005
40.0,NO,3,17,1005
95.0,DO,1,17,1005
83.33333333333333,DO,2,17,1005
46.666666666666664,DO,3,17,1005
100.0,SO,1,17,1005
64.28571428571429,SO,2,17,1005
22.22222222222222,SO,3,17,1005
95.0,NO,1,18,1005
75.0,NO,2,18,1005
50.0,NO,3,18,1005
100.0,DO,1,18,1005
85.71428571428571,DO,2,18,1005
25.0,DO,3,18,1005
87.5,SO,1,18,1005
91.66666666666667,SO,2,18,1005
37.5,SO,3,18,1005
95.0,NO,1,19,1005
85.0,NO,2,19,1005
45.0,NO,3,19,1005
95.0,DO,1,19,1005
92.3076923076923,DO,2,19,1005
11.11111111111111,DO,3,19,1005
90.0,SO,1,19,1005
92.85714285714286,SO,2,19,1005
37.5,SO,3,19,1005
100.0,NO,1,20,1005
95.0,NO,2,20,1005
50.0,NO,3,20,1005
95.0,DO,1,20,1005
100.0,DO,2,20,1005
41.666666666666664,DO,3,20,1005
100.0,SO,1,20,1005
100.0,SO,2,20,1005
50.0,SO,3,20,1005
95.0,NO,1,1,1006
